LAT,LON,FIRE ACTIVE POINT
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
39,-120.625,
39,-120,
39.5,-123.75,
39.5,-123.125,
39.5,-122.5,
39.5,-121.875,
39.5,-121.25,
39.5,-120.625,
39.5,-120,
40,-123.75,
40,-123.125,
40,-122.5,
40,-121.875,
40,-121.25,
40,-120.625,
40,-120,
40.5,-123.75,
40.5,-123.125,
40.5,-122.5,
40.5,-121.875,
40.5,-121.25,
40.5,-120.625,
40.5,-120,
41,-123.75,
41,-123.125,
41,-122.5,
41,-121.875,
41,-121.25,
41,-120.625,
41,-120,
41.5,-123.75,
41.5,-123.125,
41.5,-122.5,
41.5,-121.875,
41.5,-121.25,
41.5,-120.625,
41.5,-120,
42,-123.75,
42,-123.125,
42,-122.5,
42,-121.875,
42,-121.25,
42,-120.625,
42,-120,
37.5,-123.75,
37.5,-123.125,
37.5,-122.5,
37.5,-121.875,
37.5,-121.25,
37.5,-120.625,
37.5,-120,
38,-123.75,
38,-123.125,
38,-122.5,
38,-121.875,
38,-121.25,
38,-120.625,
38,-120,
38.5,-123.75,
38.5,-123.125,
38.5,-122.5,
38.5,-121.875,
38.5,-121.25,
38.5,-120.625,
38.5,-120,
39,-123.75,
39,-123.125,
39,-122.5,
39,-121.875,
39,-121.25,
